Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude,City
235000,370,54,2,2,1,1,0,0,0,0,Jardim São Luis,sale,apartment,-23.654954,-46.742633,São Paulo
1220000,1100,100,3,2,1,1,0,1,0,0,Jardim Paulista,sale,apartment,-23.5677442,-46.6565795,São Paulo
477000,900,92,3,2,1,2,0,0,1,0,Campo Grande,sale,apartment,-23.6698055,-46.6879129,São Paulo
189000,0,45,2,1,0,0,0,0,0,0,Artur Alvim,sale,apartment,0.0,0.0,São Paulo
742000,0,152,3,4,1,2,1,1,1,0,São Miguel,sale,apartment,-23.499466,-46.449633,São Paulo
970000,995,98,2,1,0,1,0,0,0,0,Jardim Paulista,sale,apartment,-23.5568629,-46.6555548,São Paulo
600000,610,85,3,3,1,2,0,0,0,0,Pari,sale,apartment,-23.532518,-46.569268,São Paulo
849100,780,90,3,2,1,3,1,0,1,0,Carrão,sale,apartment,-23.550353,-46.541792,São Paulo
486000,378,70,2,2,1,1,1,0,1,0,Aricanduva,sale,apartment,-23.53531,-46.539394,São Paulo
755000,679,106,3,4,2,2,1,0,1,0,Raposo Tavares,sale,apartment,-23.585022,-46.777053,São Paulo
239000,320,60,3,2,1,1,0,0,1,0,Aricanduva,sale,apartment,-23.599775,-46.4691075,São Paulo
470000,460,64,3,2,1,2,1,0,0,0,Barra Funda,sale,apartment,-23.529065,-46.652303,São Paulo
260000,250,64,3,1,0,1,1,0,0,0,Cidade Dutra,sale,apartment,-23.7354965,-46.6979945,São Paulo
360000,600,55,2,2,1,1,0,0,0,0,Saúde,sale,apartment,-23.621139,-46.64171,São Paulo
350000,0,91,3,2,1,1,1,0,0,0,Tucuruvi,sale,apartment,-23.474895,-46.608522,São Paulo
277000,629,64,2,2,1,1,1,0,1,0,Cidade Ademar,sale,apartment,-23.665312,-46.678169,São Paulo
315000,260,47,2,2,1,1,1,1,0,0,Cidade Ademar,sale,apartment,-23.691388,-46.676797,São Paulo
280000,660,55,2,2,1,1,1,0,0,0,Pirituba,sale,apartment,-23.50241,-46.716457,São Paulo
630000,734,82,3,3,1,2,1,0,1,0,Mandaqui,sale,apartment,-23.4732178,-46.6377828,São Paulo
630000,576,72,2,3,2,1,1,0,1,1,Ipiranga,sale,apartment,-23.599967,-46.611774,São Paulo
836893,0,68,2,2,1,1,1,0,1,0,Vila Madalena,sale,apartment,-23.549871,-46.693105,São Paulo
850000,0,108,3,2,1,1,0,0,0,0,Iguatemi,sale,apartment,-23.584482,-46.682312,São Paulo
590000,1082,86,3,1,0,1,0,0,0,0,Consolação,sale,apartment,-23.5530965,-46.6556009,São Paulo
550000,500,70,2,2,1,1,1,0,0,0,Barra Funda,sale,apartment,-23.5133041,-46.6888572,São Paulo
1250000,729,81,2,3,2,2,1,0,1,0,Vila Olimpia,sale,apartment,-23.599474,-46.675614,São Paulo
1800000,1440,163,3,4,3,4,1,0,1,0,Vila Mariana,sale,apartment,-23.591719,-46.634617,São Paulo
530000,0,96,3,2,1,1,0,0,1,0,Casa Verde,sale,apartment,-23.5097784,-46.6638487,São Paulo
441000,0,70,2,2,1,2,1,0,1,0,Mooca,sale,apartment,-23.559841,-46.604037,São Paulo
189700,0,58,2,2,1,1,0,0,0,0,Sapopemba,sale,apartment,-23.600613,-46.512084,São Paulo
625000,0,78,3,2,1,2,1,1,1,0,Vila Guilherme,sale,apartment,-23.504776,-46.606152,São Paulo
180000,130,48,2,2,1,1,0,0,0,0,Raposo Tavares,sale,apartment,-23.596311,-46.775537,São Paulo
245000,370,46,2,2,1,1,1,0,0,0,Parque do Carmo,sale,apartment,-23.567996,-46.480708,São Paulo
8500000,7200,420,4,6,4,4,1,0,1,0,Jardim Paulista,sale,apartment,-23.564044,-46.660862,São Paulo
325000,642,50,1,2,1,1,1,0,0,0,Bela Vista,sale,apartment,-23.559193,-46.648901,São Paulo
1080000,0,115,3,3,1,2,1,0,1,0,Ipiranga,sale,apartment,-23.579385,-46.60652,São Paulo
593600,770,115,3,1,0,1,0,0,0,0,Liberdade,sale,apartment,-23.565791,-46.6340922,São Paulo
545000,660,72,3,3,1,1,0,0,1,0,Cursino,sale,apartment,-23.607753,-46.621461,São Paulo
1360000,1100,126,3,5,3,3,1,1,1,0,Vila Guilherme,sale,apartment,-23.505594,-46.601941,São Paulo
190000,300,50,2,1,0,1,0,1,0,0,Sapopemba,sale,apartment,-23.6216299,-46.5079518,São Paulo
1589000,0,142,4,5,2,3,1,1,1,0,Perdizes,sale,apartment,-23.537575,-46.688952,São Paulo
650000,334,52,1,1,0,1,0,0,1,0,Consolação,sale,apartment,-23.5520517,-46.6547297,São Paulo
360000,395,64,3,2,1,1,1,0,1,0,Itaquera,sale,apartment,-23.538264,-46.447313,São Paulo
1999900,0,163,3,5,3,2,1,0,1,0,Vila Mariana,sale,apartment,-23.595807,-46.640873,São Paulo
1160000,967,131,3,2,1,1,0,1,1,0,Perdizes,sale,apartment,-23.5326172,-46.6661905,São Paulo
495000,930,87,2,1,0,1,0,0,0,0,Santa Cecília,sale,apartment,-23.5328499,-46.6602862,São Paulo
1500000,1400,128,4,4,3,2,0,0,1,0,Perdizes,sale,apartment,-23.5340109,-46.6646263,São Paulo
400000,450,65,2,2,1,1,0,0,1,0,Vila Maria,sale,apartment,0.0,0.0,São Paulo
340000,0,60,3,2,1,1,0,0,1,0,São Lucas,sale,apartment,-23.604702,-46.524813,São Paulo
365000,715,59,2,2,1,1,0,0,1,0,Vila Formosa,sale,apartment,-23.5638992,-46.5348216,São Paulo
1180000,700,171,2,2,1,1,0,0,0,0,República,sale,apartment,-23.5451268,-46.6430775,São Paulo
540000,700,75,3,3,1,1,0,1,1,0,Vila Sônia,sale,apartment,-23.59567,-46.735981,São Paulo
430000,734,75,3,2,1,2,0,0,1,0,Anhanguera,sale,apartment,-23.660743,-46.686148,São Paulo
2180000,1500,221,4,4,3,4,1,0,1,0,Mooca,sale,apartment,-23.5509876,-46.5909082,São Paulo
395000,550,58,2,1,0,1,0,0,0,0,Carrão,sale,apartment,-23.5526007,-46.5435078,São Paulo
340000,800,49,2,1,0,1,0,0,1,0,Jabaquara,sale,apartment,-23.6486395,-46.6440006,São Paulo
1630000,990,130,3,2,1,1,0,0,0,0,Jardim Paulista,sale,apartment,-23.5740308,-46.6578232,São Paulo
345173,336,42,1,1,0,1,0,0,1,0,Brás,sale,apartment,-23.5529071,-46.6156449,São Paulo
1590000,2400,181,3,2,1,1,0,0,0,0,Jardim Paulista,sale,apartment,-23.5678764,-46.6584121,São Paulo
340000,541,51,2,2,1,1,1,0,1,0,São Domingos,sale,apartment,-23.493879,-46.741974,São Paulo
645000,1050,90,3,2,1,2,0,0,1,0,Casa Verde,sale,apartment,-23.5077799,-46.6621035,São Paulo
480000,0,170,3,2,1,1,0,0,0,0,Belém,sale,apartment,-23.5401612,-46.585463,São Paulo
250000,200,50,2,1,0,1,1,0,0,1,Aricanduva,sale,apartment,-23.574238,-46.5105613,São Paulo
1180000,0,125,3,4,3,2,1,0,1,1,Brooklin,sale,apartment,-23.624773,-46.689663,São Paulo
328000,293,60,2,2,1,1,0,0,0,0,Jardim Ângela,sale,apartment,-23.604702,-46.524813,São Paulo
240000,380,50,2,2,1,1,1,0,0,0,Campo Limpo,sale,apartment,-23.617187,-46.757314,São Paulo
460262,450,36,1,1,0,1,0,0,0,0,Brooklin,sale,apartment,-23.6107274,-46.6875494,São Paulo
375000,0,60,3,2,1,1,0,0,0,0,Vila Prudente,sale,apartment,-23.586479,-46.560326,São Paulo
280000,460,48,2,2,1,1,1,0,0,0,Brás,sale,apartment,-23.549626,-46.620027,São Paulo
300000,0,50,2,2,1,1,0,0,0,0,Jabaquara,sale,apartment,-23.636496,-46.645191,São Paulo
1272000,0,100,3,2,1,1,0,0,0,0,Moema,sale,apartment,0.0,0.0,São Paulo
420000,300,48,1,1,0,0,0,0,1,0,República,sale,apartment,-23.5438682,-46.6455397,São Paulo
220000,517,54,2,2,1,1,1,0,1,0,Sacomã,sale,apartment,-23.622375,-46.599437,São Paulo
229000,200,45,2,2,1,1,1,0,0,1,Cambuci,sale,apartment,-23.561953,-46.628644,São Paulo
350000,445,64,2,1,0,1,1,0,0,0,Tremembé,sale,apartment,-23.4681022,-46.6085257,São Paulo
189000,0,37,2,1,0,0,1,0,1,1,Liberdade,sale,apartment,-23.554012,-46.6305266,São Paulo
250000,280,50,2,1,0,1,0,0,0,0,Aricanduva,sale,apartment,-23.5749555,-46.5020497,São Paulo
685000,450,107,3,2,1,2,0,0,0,0,Cidade Ademar,sale,apartment,-23.6605957,-46.6674919,São Paulo
530000,750,129,3,2,0,0,1,0,0,0,Santa Cecília,sale,apartment,-23.5364508,-46.646523,São Paulo
381000,350,64,2,2,1,1,0,0,0,0,São Lucas,sale,apartment,-23.5928482,-46.5439367,São Paulo
250000,430,50,1,2,1,1,1,0,0,0,Tucuruvi,sale,apartment,-23.478319,-46.607867,São Paulo
199000,1,45,2,2,1,1,1,0,1,0,Santo Amaro,sale,apartment,-23.65154,-46.712792,São Paulo
255000,360,49,2,1,0,1,0,0,0,0,Brás,sale,apartment,0.0,0.0,São Paulo
111181,0,39,2,1,0,0,0,0,0,0,Cidade Líder,sale,apartment,-23.5640889,-46.4773925,São Paulo
150000,0,42,2,2,1,1,0,0,0,0,Cidade Tiradentes,sale,apartment,-23.601677,-46.398766,São Paulo
280000,0,45,2,2,1,1,1,0,1,0,Jaçanã,sale,apartment,-23.478298,-46.573189,São Paulo
660000,800,103,3,4,3,2,1,0,1,0,Carrão,sale,apartment,-23.552954,-46.538263,São Paulo
850000,1700,107,3,2,1,2,1,0,1,0,Alto de Pinheiros,sale,apartment,-23.5379196,-46.7179128,São Paulo
165000,225,47,2,2,1,1,0,0,0,0,Lajeado,sale,apartment,-23.541181,-46.405825,São Paulo
424000,400,63,2,2,1,1,0,0,0,0,Vila Maria,sale,apartment,-23.5190102,-46.5886942,São Paulo
525000,570,95,3,3,2,2,1,0,1,0,Raposo Tavares,sale,apartment,-23.586134,-46.764663,São Paulo
446958,404,55,2,2,1,1,1,0,1,0,Vila Formosa,sale,apartment,-23.560436,-46.550797,São Paulo
420000,575,65,2,1,0,0,0,0,0,0,Bela Vista,sale,apartment,-23.560957,-46.642558,São Paulo
620000,0,70,2,2,1,1,0,0,0,0,Moema,sale,apartment,-23.600556,-46.665451,São Paulo
295000,560,60,2,1,0,1,0,0,0,0,Mandaqui,sale,apartment,-23.4844552,-46.65695,São Paulo
280000,450,50,2,2,1,1,1,0,1,0,Campo Grande,sale,apartment,-23.684914,-46.670173,São Paulo
580000,680,68,2,2,1,1,1,0,1,0,Barra Funda,sale,apartment,-23.533623,-46.654474,São Paulo
680000,700,95,2,3,2,2,1,0,1,0,Vila Andrade,sale,apartment,-23.639852,-46.736384,São Paulo
650000,800,88,2,1,0,1,0,1,0,0,Moema,sale,apartment,-23.6150653,-46.6589239,São Paulo
250000,280,58,2,2,1,1,0,0,0,0,Pedreira,sale,apartment,-23.687159,-46.668062,São Paulo
240000,330,30,1,2,1,1,0,0,1,0,República,sale,apartment,0.0,0.0,São Paulo
1860000,3000,144,2,3,2,2,1,0,1,0,Itaim Bibi,sale,apartment,-23.58004,-46.676901,São Paulo
375000,708,51,2,1,0,1,0,0,0,0,Cambuci,sale,apartment,0.0,0.0,São Paulo
190000,495,53,2,1,0,1,0,0,0,0,Cidade Líder,sale,apartment,-23.6155984,-46.4158008,São Paulo
458000,0,67,2,2,1,1,1,0,1,0,Tucuruvi,sale,apartment,-23.47235,-46.607236,São Paulo
270000,320,54,2,1,0,1,0,0,0,0,Carrão,sale,apartment,0.0,0.0,São Paulo
294000,367,49,2,2,1,1,1,0,1,0,Vila Andrade,sale,apartment,-23.63132,-46.740042,São Paulo
285000,402,62,2,2,1,1,0,0,0,0,Sacomã,sale,apartment,-23.649413,-46.599796,São Paulo
70000,0,48,2,2,1,1,0,0,0,0,Cidade Tiradentes,sale,apartment,-23.593677,-46.398922,São Paulo
1800000,2850,135,3,3,2,2,1,0,0,0,Itaim Bibi,sale,apartment,-23.5832189,-46.6723187,São Paulo
440000,500,70,2,2,1,1,0,0,1,0,Cidade Ademar,sale,apartment,-23.655489,-46.668952,São Paulo
199900,0,43,2,2,1,1,1,0,1,1,Parque do Carmo,sale,apartment,-23.560712,-46.904378,São Paulo
290000,610,47,2,1,0,1,0,0,0,0,Campo Grande,sale,apartment,-23.6909087,-46.6744018,São Paulo
560000,420,67,3,1,0,2,1,0,0,0,Barra Funda,sale,apartment,-23.5290652,-46.6523034,São Paulo
585000,1000,94,2,3,2,3,0,0,1,0,Mandaqui,sale,apartment,-23.4762825,-46.630494,São Paulo
199000,375,60,2,1,0,1,0,0,0,0,Medeiros,sale,apartment,-23.4891384,-46.5874707,São Paulo
335000,750,62,2,1,0,1,0,1,1,0,Cursino,sale,apartment,-23.5984832,-46.6158771,São Paulo
1257575,0,113,2,3,1,2,0,0,0,0,Santo Amaro,sale,apartment,-23.631833,-46.694802,São Paulo
320000,570,57,2,2,1,1,0,0,1,0,Mooca,sale,apartment,-23.558018,-46.5963527,São Paulo
295000,373,54,2,2,1,1,1,0,0,0,Belém,sale,apartment,-23.536768,-46.593884,São Paulo
199000,336,42,2,1,0,0,0,0,1,0,São Mateus,sale,apartment,-23.606781,-46.4718655,São Paulo
240000,300,55,2,2,1,1,1,0,0,0,Sapopemba,sale,apartment,-23.59469,-46.525917,São Paulo
532000,460,76,2,2,1,1,1,0,1,0,Vila Formosa,sale,apartment,-23.5693924,-46.5417763,São Paulo
470000,610,59,2,2,1,1,0,0,1,0,Cambuci,sale,apartment,-23.558459,-46.619069,São Paulo
265000,0,53,2,2,1,1,0,0,1,0,Vila Jacuí,sale,apartment,-23.499361,-46.448986,São Paulo
199000,100,45,2,2,1,1,0,0,0,0,Artur Alvim,sale,apartment,-23.543523,-46.48463,São Paulo
2200000,1582,235,3,3,1,1,1,0,0,0,Consolação,sale,apartment,-23.552568,-46.655659,São Paulo
850000,700,110,3,4,1,2,1,0,1,0,Mooca,sale,apartment,-23.5676248,-46.5836587,São Paulo
345000,480,52,2,2,1,1,0,1,1,0,Bom Retiro,sale,apartment,-23.521686,-46.641967,São Paulo
219900,100,39,2,2,1,1,1,0,0,0,Vila Matilde,sale,apartment,-23.535503,-46.532111,São Paulo
110000,100,40,2,2,1,1,0,0,0,0,Cidade Tiradentes,sale,apartment,-23.594129,-46.394287,São Paulo
125000,320,32,1,2,1,1,1,0,0,0,Liberdade,sale,apartment,-23.552245,-46.628108,São Paulo
500000,930,87,2,1,0,1,0,0,0,0,Santa Cecília,sale,apartment,-23.5328499,-46.6602862,São Paulo
250000,0,68,2,2,1,1,1,0,1,0,Medeiros,sale,apartment,-23.184962,-46.985039,São Paulo
697000,0,93,3,3,2,2,1,0,1,1,Sacomã,sale,apartment,-23.603607,-46.606767,São Paulo
130000,0,42,2,2,1,1,0,0,0,0,Raposo Tavares,sale,apartment,-23.596311,-46.775537,São Paulo
360000,0,70,2,1,0,1,0,0,1,0,Casa Verde,sale,apartment,-23.5142036,-46.6582605,São Paulo
280000,300,39,1,1,0,1,0,0,1,0,Vila Maria,sale,apartment,-23.5180565,-46.5838738,São Paulo
240000,310,52,2,2,1,1,0,0,0,0,Grajaú,sale,apartment,-23.752794,-46.703042,São Paulo
600000,1400,220,3,3,1,3,1,0,1,0,São Miguel,sale,apartment,-23.494995,-46.447383,São Paulo
369000,0,60,2,3,2,1,1,0,1,0,São Domingos,sale,apartment,-46.734483,-23.507452,São Paulo
170000,200,54,2,1,0,1,0,0,0,0,Cidade Tiradentes,sale,apartment,0.0,0.0,São Paulo
430000,580,77,3,2,1,2,1,1,1,0,Raposo Tavares,sale,apartment,-23.586134,-46.764663,São Paulo
157900,0,41,2,1,0,2,1,0,0,1,Jabaquara,sale,apartment,-23.659813,-46.665408,São Paulo
285000,290,54,2,2,1,1,1,0,1,0,Penha,sale,apartment,-23.512399,-46.5329316,São Paulo
1070000,610,96,3,2,1,2,0,1,1,0,Belém,sale,apartment,-23.5389874,-46.5905787,São Paulo
165000,0,48,2,1,0,1,0,0,0,0,Itaquera,sale,apartment,-23.5548952,-46.4321757,São Paulo
228000,338,53,2,2,1,1,0,1,0,0,Cidade Líder,sale,apartment,0.0,0.0,São Paulo
420000,440,64,1,2,0,0,0,1,0,0,Consolação,sale,apartment,0.0,0.0,São Paulo
270000,0,60,2,2,1,2,0,0,0,0,Penha,sale,apartment,-23.519801,-46.54987,São Paulo
189000,0,43,2,2,1,1,0,0,0,0,Pirituba,sale,apartment,-23.503059,-46.720534,São Paulo
360000,0,56,1,2,1,1,0,0,0,0,Bom Retiro,sale,apartment,-23.5227268,-46.6431854,São Paulo
830000,821,82,3,3,1,1,0,1,0,0,Brooklin,sale,apartment,-23.616463,-46.680541,São Paulo
640000,850,72,2,2,1,1,1,0,0,0,Brooklin,sale,apartment,-23.612967,-46.683731,São Paulo
790000,0,113,3,2,1,2,0,0,0,0,Água Rasa,sale,apartment,-23.553208,-46.581889,São Paulo
270000,350,49,2,2,1,1,1,0,0,0,Brasilândia,sale,apartment,-23.462147,-46.702793,São Paulo
160000,70,35,1,1,0,0,1,0,0,1,Artur Alvim,sale,apartment,0.0,0.0,São Paulo
820000,800,89,3,3,1,2,1,0,1,0,Vila Leopoldina,sale,apartment,-23.52612,-46.731948,São Paulo
570000,0,98,3,2,1,1,0,0,0,0,Água Rasa,sale,apartment,-23.556524,-46.579525,São Paulo
535000,655,68,3,2,1,1,1,0,1,0,Brás,sale,apartment,-23.5469602,-46.6197857,São Paulo
450000,1057,62,2,1,0,2,0,0,1,0,Cidade Ademar,sale,apartment,-23.6578133,-46.6686479,São Paulo
385000,314,54,1,1,0,0,1,0,0,0,República,sale,apartment,-23.5404159,-46.6428319,São Paulo
615000,973,72,2,2,1,2,1,0,1,0,Saúde,sale,apartment,-23.621382,-46.632391,São Paulo
430000,450,45,1,1,0,1,0,0,0,0,Liberdade,sale,apartment,0.0,0.0,São Paulo
1491000,0,88,3,2,1,2,0,0,1,0,Vila Madalena,sale,apartment,-23.55183,-46.699267,São Paulo
840000,1287,107,3,2,1,1,0,0,0,0,Pinheiros,sale,apartment,-23.553449,-46.6739226,São Paulo
1050000,940,119,2,3,2,2,1,0,1,0,Carrão,sale,apartment,-23.554621,-46.542073,São Paulo
1950000,1850,266,4,5,4,4,1,0,0,0,Anhanguera,sale,apartment,-23.670116,-46.696669,São Paulo
299000,275,45,1,1,0,0,1,1,0,0,Sé,sale,apartment,-23.5501844,-46.6365717,São Paulo
215000,500,40,1,2,1,1,1,0,1,0,Cangaíba,sale,apartment,-23.510817,-46.535738,São Paulo
400000,0,71,3,2,1,1,1,0,1,1,Santo Amaro,sale,apartment,-23.646178,-46.705677,São Paulo
265000,420,51,2,1,0,1,0,0,0,0,Jabaquara,sale,apartment,-23.6530035,-46.6354631,São Paulo
820000,500,70,2,2,1,2,1,0,1,0,Vila Mariana,sale,apartment,-23.598864,-46.630604,São Paulo
273000,350,80,3,1,0,1,0,0,0,0,Vila Formosa,sale,apartment,-23.5753082,-46.5293337,São Paulo
490000,0,72,3,2,1,2,1,0,1,0,Penha,sale,apartment,-23.510612,-46.520393,São Paulo
194000,200,34,2,2,1,1,1,0,0,0,Freguesia do Ó,sale,apartment,-23.50281,-46.685789,São Paulo
360000,390,65,3,2,1,1,0,0,1,0,Brás,sale,apartment,-23.5373197,-46.5949753,São Paulo
330000,565,65,2,1,0,1,0,0,0,0,Mooca,sale,apartment,-23.5627585,-46.577011,São Paulo
175000,0,57,3,2,1,1,0,0,0,0,José Bonifácio,sale,apartment,-23.563322,-46.369118,São Paulo
155000,180,54,2,1,0,1,0,0,0,0,Guaianazes,sale,apartment,-23.5539016,-46.4068842,São Paulo
410000,630,51,2,2,0,1,0,0,1,0,Água Rasa,sale,apartment,-23.5613221,-46.5829474,São Paulo
259700,290,38,1,2,1,1,1,0,0,0,República,sale,apartment,-23.540271,-46.637058,São Paulo
250000,0,54,2,2,1,1,0,0,1,0,São Miguel,sale,apartment,-23.499991,-46.432705,São Paulo
189000,250,37,2,1,0,0,1,0,1,0,Sé,sale,apartment,-23.554012,-46.6305266,São Paulo
990000,1736,125,3,2,1,2,0,1,0,0,Moema,sale,apartment,-23.6098709,-46.6624768,São Paulo
285000,375,30,1,1,0,1,0,0,0,0,Vila Prudente,sale,apartment,-23.585764,-46.5841644,São Paulo
135000,120,52,3,2,1,1,0,0,0,0,Guaianazes,sale,apartment,-23.569721,-46.397893,São Paulo
159900,100,37,2,1,0,1,0,0,0,0,José Bonifácio,sale,apartment,0.0,0.0,São Paulo
298000,538,46,1,1,0,0,0,0,0,0,Santa Cecília,sale,apartment,0.0,0.0,São Paulo
305000,340,50,2,1,0,1,0,0,0,0,Sé,sale,apartment,-23.5524703,-46.6294126,São Paulo
185000,0,54,2,2,1,1,0,0,0,0,São Rafael,sale,apartment,-23.630563,-46.466687,São Paulo
1595000,1900,233,4,5,4,4,1,0,1,0,Anhanguera,sale,apartment,-23.666599,-46.694951,São Paulo
747800,1000,122,4,1,3,2,1,0,1,0,Vila Andrade,sale,apartment,-23.625845,-46.740025,São Paulo
262300,435,47,2,2,1,1,1,0,1,0,Vila Andrade,sale,apartment,-23.627557,-46.747131,São Paulo
5500000,5539,359,4,5,4,5,0,0,1,0,Alto de Pinheiros,sale,apartment,0.0,0.0,São Paulo
226000,200,50,2,1,0,1,0,0,0,0,Itaquera,sale,apartment,-23.5246086,-46.4533433,São Paulo
458900,0,74,3,2,1,2,1,0,1,0,Sacomã,sale,apartment,-23.613812,-46.597448,São Paulo
275600,420,49,2,2,1,1,1,1,1,0,Vila Formosa,sale,apartment,-23.574171,-46.531104,São Paulo
240000,50,45,2,1,0,0,0,0,0,0,Casa Verde,sale,apartment,-23.4984938,-46.6578534,São Paulo
900000,850,108,3,3,1,1,0,0,0,0,Perdizes,sale,apartment,-23.537595,-46.674893,São Paulo
500000,1000,133,3,2,1,1,0,0,0,0,Jardim São Luis,sale,apartment,-23.654986,-46.762737,São Paulo
850000,910,110,2,1,0,1,0,0,0,0,Consolação,sale,apartment,-23.5509966,-46.647797,São Paulo
3850000,0,620,4,5,4,5,0,0,0,0,Alto de Pinheiros,sale,apartment,-23.5367747,-46.7127925,São Paulo
354000,0,59,3,2,1,1,0,0,0,0,Sé,sale,apartment,-23.5535011,-46.6281897,São Paulo
350000,300,55,2,1,0,1,0,0,1,0,Vila Maria,sale,apartment,-23.5087219,-46.5837319,São Paulo
350000,0,50,2,1,0,1,1,0,0,0,Brás,sale,apartment,-23.5447865,-46.6060781,São Paulo
1200000,1250,83,2,2,1,2,1,0,1,0,Perdizes,sale,apartment,-23.5326979,-46.6656492,São Paulo
2105860,0,149,4,1,3,2,1,0,1,0,Vila Madalena,sale,apartment,-23.548473,-46.693005,São Paulo
320000,450,52,2,2,1,1,1,1,0,0,Freguesia do Ó,sale,apartment,-23.49787,-46.687191,São Paulo
299000,0,53,2,2,1,1,0,1,1,0,Vila Guilherme,sale,apartment,-23.508052,-46.608175,São Paulo
360000,560,65,3,2,1,1,0,0,0,0,Jabaquara,sale,apartment,-23.649396,-46.64568,São Paulo
583000,700,70,3,2,1,1,1,1,1,0,Vila Guilherme,sale,apartment,-23.518269,-46.611925,São Paulo
620000,900,95,3,2,1,2,0,0,1,0,Tatuapé,sale,apartment,-23.5417143,-46.5654746,São Paulo
2500000,2000,220,4,4,3,4,0,0,1,0,Moema,sale,apartment,-23.6038428,-46.6705131,São Paulo
584900,738,45,1,1,0,1,0,0,1,0,Santa Cecília,sale,apartment,-23.5350702,-46.6613873,São Paulo
319000,0,56,2,2,1,1,1,0,1,1,Belém,sale,apartment,-23.536341,-46.598972,São Paulo
951600,0,118,3,3,0,2,1,0,1,1,Perdizes,sale,apartment,-23.544472,-46.676697,São Paulo
1100000,0,115,3,2,1,2,0,0,1,0,Vila Olimpia,sale,apartment,-23.597942,-46.680729,São Paulo
320000,360,39,1,1,0,1,0,0,1,0,Tatuapé,sale,apartment,-23.5417143,-46.5654746,São Paulo
185000,150,42,2,2,1,1,0,0,0,0,Guaianazes,sale,apartment,-23.56785,-46.402733,São Paulo
800000,0,98,3,2,1,2,1,0,1,0,Água Rasa,sale,apartment,-23.558107,-46.576077,São Paulo
320000,560,55,2,2,1,1,1,1,1,0,Socorro,sale,apartment,-23.687745,-46.704365,São Paulo
260000,0,47,2,2,1,1,1,0,1,1,Vila Curuçá,sale,apartment,-23.496221,-46.420468,São Paulo
300000,430,64,1,1,0,1,1,0,0,0,Bela Vista,sale,apartment,-23.5547396,-46.6484913,São Paulo
623092,0,70,1,2,1,1,1,0,1,0,Ipiranga,sale,apartment,-23.577951,-46.606111,São Paulo
620000,501,76,3,2,1,2,0,0,0,0,Água Rasa,sale,apartment,-23.5650333,-46.5623732,São Paulo
240000,0,52,2,2,1,1,0,0,0,0,Jardim São Luis,sale,apartment,-23.654954,-46.742633,São Paulo
280000,300,56,2,1,0,1,0,0,0,0,Mandaqui,sale,apartment,-23.4767598,-46.6344897,São Paulo
1100000,800,122,3,4,3,2,1,1,0,0,Água Rasa,sale,apartment,0.0,0.0,São Paulo
1750000,1150,88,2,2,1,2,1,1,1,0,Pinheiros,sale,apartment,-23.561899,-46.683211,São Paulo
219000,250,41,2,2,1,1,1,0,1,1,Cachoeirinha,sale,apartment,-23.475711,-46.659506,São Paulo
540000,700,69,2,2,1,2,0,0,1,0,Bom Retiro,sale,apartment,-23.521619,-46.6477017,São Paulo
159900,0,38,2,2,1,1,0,0,0,0,Itaquera,sale,apartment,-23.543508,-46.453339,São Paulo
280000,0,45,2,2,1,1,1,0,0,0,Tatuapé,sale,apartment,-23.533914,-46.567191,São Paulo
350000,0,74,3,1,0,1,0,0,0,0,Jaçanã,sale,apartment,-23.4600066,-46.5839382,São Paulo
325000,370,64,2,2,1,2,1,0,1,0,São Lucas,sale,apartment,-23.5928482,-46.5439367,São Paulo
500000,550,55,1,1,0,1,0,0,0,0,Moema,sale,apartment,-23.5988193,-46.6613891,São Paulo
2470000,1353,159,3,4,3,2,0,0,0,0,Jardim Paulista,sale,apartment,-23.5660441,-46.6598315,São Paulo
3600000,0,238,4,4,3,4,0,0,1,0,Brooklin,sale,apartment,-23.6096077,-46.6930127,São Paulo
1800000,0,154,4,4,3,3,1,0,1,0,Campo Belo,sale,apartment,-23.5002428,-46.6276118,São Paulo
927000,820,140,3,2,1,3,1,0,1,0,Mooca,sale,apartment,-23.556407,-46.606371,São Paulo
325000,0,55,2,2,1,2,1,0,1,0,Mandaqui,sale,apartment,-23.4761,-46.625532,São Paulo
260000,0,58,3,2,1,1,0,0,1,0,Parque do Carmo,sale,apartment,-23.605906,-46.469521,São Paulo
199000,200,48,1,2,1,1,0,0,0,0,Liberdade,sale,apartment,-23.5617874,-46.6285061,São Paulo
318000,530,56,3,2,1,1,0,0,0,0,Campo Limpo,sale,apartment,-23.6173288,-46.7599363,São Paulo
187330,190,31,1,1,0,0,0,0,0,0,Cidade Ademar,sale,apartment,-23.6595428,-46.6659444,São Paulo
302000,713,66,3,2,1,2,1,0,1,0,Vila Andrade,sale,apartment,-23.626793,-46.746297,São Paulo
315000,0,45,2,1,0,1,0,0,0,0,Vila Prudente,sale,apartment,-23.584301,-46.587908,São Paulo
940000,900,102,3,3,1,2,0,0,1,0,Barra Funda,sale,apartment,-23.529705,-46.66279,São Paulo
85000,52,49,2,2,1,1,0,0,0,0,Itaim Paulista,sale,apartment,-23.506138,-46.372909,São Paulo
4182000,3500,267,4,5,4,4,1,0,1,0,Vila Mariana,sale,apartment,-23.586491,-46.645731,São Paulo
